Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor
2025-01-01,8,Nou Barris,45,Porta,161,8020,1453
2025-01-01,8,Nou Barris,45,Porta,161,8021,1468
2025-01-01,8,Nou Barris,45,Porta,161,8022,1249
2025-01-01,8,Nou Barris,45,Porta,161,8023,1466
2025-01-01,8,Nou Barris,45,Porta,161,8024,1423
2025-01-01,8,Nou Barris,45,Porta,161,8025,1352
2025-01-01,8,Nou Barris,45,Porta,161,8026,1420
2025-01-01,8,Nou Barris,45,Porta,162,8027,1445
2025-01-01,8,Nou Barris,45,Porta,162,8028,1066
2025-01-01,8,Nou Barris,45,Porta,162,8029,1552
2025-01-01,8,Nou Barris,45,Porta,162,8030,1512
2025-01-01,8,Nou Barris,45,Porta,163,8031,1302
2025-01-01,8,Nou Barris,45,Porta,163,8032,1280
2025-01-01,8,Nou Barris,45,Porta,163,8033,1523
2025-01-01,8,Nou Barris,45,Porta,163,8034,1317
2025-01-01,8,Nou Barris,45,Porta,163,8035,7323
2025-01-01,8,Nou Barris,45,Porta,163,8036,1593
2025-01-01,8,Nou Barris,45,Porta,163,8037,1619
2025-01-01,8,Nou Barris,46,el Turó de la Peira,164,8038,1698
2025-01-01,8,Nou Barris,46,el Turó de la Peira,164,8039,1643
2025-01-01,8,Nou Barris,46,el Turó de la Peira,164,8040,1996
2025-01-01,8,Nou Barris,46,el Turó de la Peira,164,8041,2748
2025-01-01,8,Nou Barris,46,el Turó de la Peira,164,8042,1327
2025-01-01,8,Nou Barris,46,el Turó de la Peira,164,8043,1130
2025-01-01,8,Nou Barris,46,el Turó de la Peira,165,8044,1480
2025-01-01,8,Nou Barris,46,el Turó de la Peira,165,8045,1952
2025-01-01,8,Nou Barris,46,el Turó de la Peira,165,8046,1663
2025-01-01,8,Nou Barris,46,el Turó de la Peira,165,8047,1819
2025-01-01,8,Nou Barris,47,Can Peguera,166,8048,971
2025-01-01,8,Nou Barris,47,Can Peguera,166,8049,1199
2025-01-01,8,Nou Barris,48,la Guineueta,167,8050,1386
2025-01-01,8,Nou Barris,48,la Guineueta,167,8051,1358
2025-01-01,8,Nou Barris,48,la Guineueta,167,8052,908
2025-01-01,8,Nou Barris,48,la Guineueta,167,8053,1132
2025-01-01,8,Nou Barris,48,la Guineueta,167,8054,1643
2025-01-01,8,Nou Barris,48,la Guineueta,167,8055,1781
2025-01-01,8,Nou Barris,48,la Guineueta,167,8215,1661
2025-01-01,8,Nou Barris,48,la Guineueta,168,8056,1628
2025-01-01,8,Nou Barris,48,la Guineueta,168,8057,1374
2025-01-01,8,Nou Barris,48,la Guineueta,168,8058,1714
2025-01-01,8,Nou Barris,48,la Guineueta,168,8059,1071
2025-01-01,8,Nou Barris,49,Canyelles,169,8060,1222
2025-01-01,8,Nou Barris,49,Canyelles,169,8061,1606
2025-01-01,8,Nou Barris,49,Canyelles,169,8062,1122
2025-01-01,8,Nou Barris,49,Canyelles,169,8063,1066
2025-01-01,8,Nou Barris,49,Canyelles,169,8064,1801
2025-01-01,8,Nou Barris,50,les Roquetes,170,8065,1860
2025-01-01,8,Nou Barris,50,les Roquetes,170,8066,1709
2025-01-01,8,Nou Barris,50,les Roquetes,170,8067,1958
2025-01-01,8,Nou Barris,50,les Roquetes,170,8068,1950
2025-01-01,8,Nou Barris,50,les Roquetes,170,8069,1663
2025-01-01,8,Nou Barris,50,les Roquetes,171,8070,1566
2025-01-01,8,Nou Barris,50,les Roquetes,171,8071,1789
2025-01-01,8,Nou Barris,50,les Roquetes,171,8072,1187
2025-01-01,8,Nou Barris,50,les Roquetes,171,8073,1975
2025-01-01,8,Nou Barris,50,les Roquetes,171,8074,1664
2025-01-01,8,Nou Barris,51,Verdun,172,8075,2043
2025-01-01,8,Nou Barris,51,Verdun,172,8076,1627
2025-01-01,8,Nou Barris,51,Verdun,172,8077,1448
2025-01-01,8,Nou Barris,51,Verdun,173,8078,1756
2025-01-01,8,Nou Barris,51,Verdun,173,8079,1568
2025-01-01,8,Nou Barris,51,Verdun,173,8080,1601
2025-01-01,8,Nou Barris,51,Verdun,173,8081,1736
2025-01-01,8,Nou Barris,51,Verdun,173,8082,1732
2025-01-01,8,Nou Barris,52,la Prosperitat,174,8083,1374
2025-01-01,8,Nou Barris,52,la Prosperitat,174,8084,1181
2025-01-01,8,Nou Barris,52,la Prosperitat,174,8085,1625
2025-01-01,8,Nou Barris,52,la Prosperitat,174,8086,1751
2025-01-01,8,Nou Barris,52,la Prosperitat,175,8087,1332
2025-01-01,8,Nou Barris,52,la Prosperitat,175,8088,1371
2025-01-01,8,Nou Barris,52,la Prosperitat,175,8089,1215
2025-01-01,8,Nou Barris,52,la Prosperitat,175,8090,1324
2025-01-01,8,Nou Barris,52,la Prosperitat,175,8091,1297
2025-01-01,8,Nou Barris,52,la Prosperitat,176,8092,989
2025-01-01,8,Nou Barris,52,la Prosperitat,176,8093,1366
2025-01-01,8,Nou Barris,52,la Prosperitat,176,8094,1494
2025-01-01,8,Nou Barris,52,la Prosperitat,176,8095,1143
2025-01-01,8,Nou Barris,52,la Prosperitat,177,8096,1569
2025-01-01,8,Nou Barris,52,la Prosperitat,177,8097,1396
2025-01-01,8,Nou Barris,52,la Prosperitat,177,8098,1336
2025-01-01,8,Nou Barris,52,la Prosperitat,177,8099,1476
2025-01-01,8,Nou Barris,52,la Prosperitat,177,8100,1341
2025-01-01,8,Nou Barris,52,la Prosperitat,177,8101,1712
2025-01-01,8,Nou Barris,52,la Prosperitat,177,8102,1630
2025-01-01,8,Nou Barris,53,la Trinitat Nova,178,8103,1823
2025-01-01,8,Nou Barris,53,la Trinitat Nova,178,8104,1357
2025-01-01,8,Nou Barris,53,la Trinitat Nova,178,8105,1481
2025-01-01,8,Nou Barris,53,la Trinitat Nova,178,8106,1381
2025-01-01,8,Nou Barris,53,la Trinitat Nova,178,8107,1923
2025-01-01,8,Nou Barris,54,Torre Baró,179,8108,2267
2025-01-01,8,Nou Barris,54,Torre Baró,179,8109,957
2025-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8110,2066
2025-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8111,1775
2025-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8112,1846
2025-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8113,1889
2025-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8114,2017
2025-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8115,1758
2025-01-01,8,Nou Barris,56,Vallbona,181,8116,1452
2025-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9001,2848
2025-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9002,2247
2025-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9003,2265
2025-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9004,1794
2025-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9005,2006
2025-01-01,9,Sant Andreu,58,Baró de Viver,183,9006,1318
2025-01-01,9,Sant Andreu,58,Baró de Viver,183,9007,1360
2025-01-01,9,Sant Andreu,59,el Bon Pastor,184,9008,1904
2025-01-01,9,Sant Andreu,59,el Bon Pastor,184,9009,1482
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9010,1827
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9011,1858
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9013,2167
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9014,4657
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9015,2023
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9016,1282
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9017,1564
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9018,1467
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9019,2674
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9020,1165
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9021,1445
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9022,1248
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9023,1216
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9024,1198
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9025,1243
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9026,1521
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9027,1299
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9028,1525
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,1072
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,1457
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,1183
2025-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,2221
2025-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,3320
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,1467
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,1558
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,1462
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,1757
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,1750
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,1602
2025-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,1731
2025-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,1425
2025-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,1268
2025-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,1376
2025-01-01,9,Sant Andreu,60,Sant Andreu,191,9044,1554
2025-01-01,9,Sant Andreu,60,Sant Andreu,191,9045,1433
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,1337
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,9047,1616
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,9048,1346
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,9049,1308
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,9050,1560
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,9051,1298
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,9052,1247
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,9053,1716
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,9054,1077
2025-01-01,9,Sant Andreu,61,la Sagrera,193,9055,1881
2025-01-01,9,Sant Andreu,61,la Sagrera,193,9056,1159
2025-01-01,9,Sant Andreu,61,la Sagrera,193,9057,1786
2025-01-01,9,Sant Andreu,61,la Sagrera,193,9058,1583
2025-01-01,9,Sant Andreu,61,la Sagrera,193,9059,1470
2025-01-01,9,Sant Andreu,61,la Sagrera,193,9060,1419
2025-01-01,9,Sant Andreu,61,la Sagrera,193,9156,1257
2025-01-01,9,Sant Andreu,61,la Sagrera,194,9061,1867
2025-01-01,9,Sant Andreu,61,la Sagrera,194,9062,1620
2025-01-01,9,Sant Andreu,61,la Sagrera,195,9063,1295
2025-01-01,9,Sant Andreu,61,la Sagrera,195,9064,1189
2025-01-01,9,Sant Andreu,61,la Sagrera,195,9065,2128
2025-01-01,9,Sant Andreu,61,la Sagrera,195,9066,1429
2025-01-01,9,Sant Andreu,61,la Sagrera,195,9067,1526
2025-01-01,9,Sant Andreu,61,la Sagrera,196,9068,1564
2025-01-01,9,Sant Andreu,61,la Sagrera,196,9069,1022
2025-01-01,9,Sant Andreu,61,la Sagrera,196,9070,1777
2025-01-01,9,Sant Andreu,61,la Sagrera,196,9071,1935
2025-01-01,9,Sant Andreu,61,la Sagrera,196,9072,1551
2025-01-01,9,Sant Andreu,61,la Sagrera,196,9073,1507
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9074,1795
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9075,1578
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9076,1526
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9077,1675
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9078,1537
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9079,1709
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9080,1387
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9081,1821
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9082,2147
2025-01-01,9,Sant Andreu,63,Navas,199,9083,1762
2025-01-01,9,Sant Andreu,63,Navas,199,9084,1766
2025-01-01,9,Sant Andreu,63,Navas,199,9085,1814
2025-01-01,9,Sant Andreu,63,Navas,199,9086,1508
2025-01-01,9,Sant Andreu,63,Navas,199,9087,1301
2025-01-01,9,Sant Andreu,63,Navas,199,9088,1992
2025-01-01,9,Sant Andreu,63,Navas,199,9089,1541
2025-01-01,9,Sant Andreu,63,Navas,200,9090,1625
2025-01-01,9,Sant Andreu,63,Navas,200,9091,1883
2025-01-01,9,Sant Andreu,63,Navas,200,9092,1931
2025-01-01,9,Sant Andreu,63,Navas,200,9093,1327
2025-01-01,9,Sant Andreu,63,Navas,200,9094,2100
2025-01-01,9,Sant Andreu,63,Navas,200,9095,2240
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10001,1655
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10002,1957
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10003,1616
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10004,1616
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10005,1604
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10006,1911
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10007,1367
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10008,1817
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10009,1711
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10010,1814
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10011,1254
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10012,1797
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10013,1452
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10014,1479
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10015,2066
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10016,1274
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10017,1673
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10018,1463
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10019,1587
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10020,1499
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10021,1320
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10022,1401
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10023,1508
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10024,1564
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10025,1399
2025-01-01,10,Sant Martí,65,el Clot,205,10026,1693
2025-01-01,10,Sant Martí,65,el Clot,205,10027,1589
2025-01-01,10,Sant Martí,65,el Clot,205,10028,1777
2025-01-01,10,Sant Martí,65,el Clot,205,10029,1479
2025-01-01,10,Sant Martí,65,el Clot,205,10030,1770
2025-01-01,10,Sant Martí,65,el Clot,205,10031,1563
2025-01-01,10,Sant Martí,65,el Clot,206,10032,1349
2025-01-01,10,Sant Martí,65,el Clot,206,10033,873
2025-01-01,10,Sant Martí,65,el Clot,206,10034,1616
2025-01-01,10,Sant Martí,65,el Clot,206,10035,1916
2025-01-01,10,Sant Martí,65,el Clot,206,10036,1435
2025-01-01,10,Sant Martí,65,el Clot,206,10037,1107
2025-01-01,10,Sant Martí,65,el Clot,206,10234,1780
2025-01-01,10,Sant Martí,65,el Clot,207,10038,1669
2025-01-01,10,Sant Martí,65,el Clot,207,10039,1909
2025-01-01,10,Sant Martí,65,el Clot,207,10040,1940
2025-01-01,10,Sant Martí,65,el Clot,207,10041,1638
2025-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,208,10042,3747
2025-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,208,10043,3410
2025-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10044,1625
2025-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10045,1278
2025-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10046,1265
2025-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10047,1831
2025-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10048,1643
2025-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10049,1250
2025-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10050,1554
2025-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10051,1669
2025-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10052,2438
2025-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10053,1707
2025-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10054,947
2025-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,211,10055,2584
2025-01-01,10,Sant Martí,68,el Poblenou,212,10056,1814
2025-01-01,10,Sant Martí,68,el Poblenou,212,10057,1460
2025-01-01,10,Sant Martí,68,el Poblenou,212,10058,1185
2025-01-01,10,Sant Martí,68,el Poblenou,213,10059,1839
2025-01-01,10,Sant Martí,68,el Poblenou,213,10060,1770
2025-01-01,10,Sant Martí,68,el Poblenou,213,10061,1754
2025-01-01,10,Sant Martí,68,el Poblenou,213,10062,1513
2025-01-01,10,Sant Martí,68,el Poblenou,214,10063,1346
2025-01-01,10,Sant Martí,68,el Poblenou,214,10064,1681
2025-01-01,10,Sant Martí,68,el Poblenou,214,10065,1593
2025-01-01,10,Sant Martí,68,el Poblenou,214,10066,2092
2025-01-01,10,Sant Martí,68,el Poblenou,214,10067,1941
2025-01-01,10,Sant Martí,68,el Poblenou,214,10068,1630
2025-01-01,10,Sant Martí,68,el Poblenou,215,10069,2884
2025-01-01,10,Sant Martí,68,el Poblenou,215,10070,1690
2025-01-01,10,Sant Martí,68,el Poblenou,215,10071,1747
2025-01-01,10,Sant Martí,68,el Poblenou,215,10072,2103
2025-01-01,10,Sant Martí,68,el Poblenou,215,10073,1457
2025-01-01,10,Sant Martí,68,el Poblenou,215,10074,1790
2025-01-01,10,Sant Martí,68,el Poblenou,215,10075,1529
2025-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,2291
2025-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,1354
2025-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,1589
2025-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,1861
2025-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10078,2469
2025-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10079,1667
2025-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,10080,2460
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,10081,2274
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,10082,2296
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,10083,2395
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,10084,1686
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10085,2183
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10086,2100
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10087,1932
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10088,1686
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,10089,7456
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10090,1527
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10091,2027
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10092,1465
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10093,1697
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,223,10094,3562
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,223,10095,1386
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10096,1697
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10097,1629
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10098,1736
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10099,1126
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10100,1744
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10101,1759
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10102,2673
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10103,2155
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10104,1555
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10237,880
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10105,2140
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10106,1067
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10107,1545
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10108,1362
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10109,1694
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10110,1954
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10111,1316
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10112,1494
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10113,1294
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10114,1659
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10115,1415
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10116,1875
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10117,1266
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10118,1013
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10119,1207
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,229,10120,1581
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,229,10121,1605
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,229,10122,1489
2025-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10123,1356
2025-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10124,1068
2025-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10125,1096
2025-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10126,1004
2025-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10127,1000
2025-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10128,1589
2025-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10129,1132
2025-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10130,1252
2025-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10131,1058
2025-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10132,1319
2025-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10133,1782
2025-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10134,1649
2025-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10135,1241
2025-01-01,10,Sant Martí,73,la Verneda i la Pau,232,10136,1447
2025-01-01,10,Sant Martí,73,la Verneda i la Pau,232,10137,1634
2025-01-01,10,Sant Martí,73,la Verneda i la Pau,232,10138,3312
2025-01-01,10,Sant Martí,73,la Verneda i la Pau,232,10139,1749
2025-01-01,10,Sant Martí,73,la Verneda i la Pau,233,10140,1712
2025-01-01,10,Sant Martí,73,la Verneda i la Pau,233,10141,1196
2025-01-01,10,Sant Martí,73,la Verneda i la Pau,233,10142,1743
2025-01-01,10,Sant Martí,73,la Verneda i la Pau,233,10143,1834
